responsavel_nome;partido;bloco_bancada;uo;uo_descricao;uo_sigla;numero_indicacao;tipo_de_indicacao;numero_inciso;status_indicacao_descricao;descricao_municipio;nome_convenente_beneficiado;numero_cnpj_convenente;codigo_escola;numero_da_acao;nome_da_acao;nome_grupo_de_despesa;descricao_genero;descricao_categoria;descricao_especificacao;descricao_indicacao;descricao_tipo_aplicacao;valor_indicado;justificativa_cancelamento_reprovacao;valor_utilizado;valor_empenhado;valor_liquidado;valor_pago;saldo_a_pagar_rp;rp_processado;rp_nao_processado;valor_executado_doacao;numero_instrumento_juridico;te_agencia;te_conta_corrente;numero_siafi;funcional_programatica_formatado;categoria_economica_despesa_codigo;numero_empenho
CORONEL HENRIQUE;PL;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;144801;TRANSFERÊNCIA ESPECIAL;260;APROVADO;ALFREDO VASCONCELOS;MUNICIPIO DE ALFREDO VASCONCELOS;26.130.617/0001-15;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;800000,0;;800000,0;800000,0;800000,0;800000,0;0,0;0,0;0,0;0,0;0014/2024;0062-0;00000109118-2;9420475;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;2016
CORONEL HENRIQUE;PL;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;144802;TRANSFERÊNCIA ESPECIAL;260;APROVADO;ANTONIO CARLOS;MUNICIPIO DE ANTONIO CARLOS;18.094.763/0001-04;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;200000,0;;200000,0;200000,0;200000,0;200000,0;0,0;0,0;0,0;0,0;0014/2024;1450-8;00000019985-0;9420476;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;2017
CORONEL HENRIQUE;PL;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;144803;TRANSFERÊNCIA ESPECIAL;260;APROVADO;ARCOS;MUNICIPIO DE ARCOS;18.306.662/0001-50;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;100000,0;;100000,0;100000,0;100000,0;100000,0;0,0;0,0;0,0;0,0;0014/2024;0894-X;00000041140-X;9420477;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;2019
CORONEL HENRIQUE;PL;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;144804;TRANSFERÊNCIA ESPECIAL;260;APROVADO;BURITIS;MUNICIPIO DE BURITIS;18.125.146/0001-29;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;50000,0;;50000,0;50000,0;50000,0;50000,0;0,0;0,0;0,0;0,0;0014/2024;1330-7;00000033027-2;9420478;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;2020
CORONEL HENRIQUE;PL;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;144805;TRANSFERÊNCIA ESPECIAL;260;APROVADO;CARANAIBA;MUNICIPIO DE CARANAIBA;18.094.789/0001-52;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;115000,0;;115000,0;115000,0;115000,0;115000,0;0,0;0,0;0,0;0,0;0014/2024;1743-4;00000021709-3;9420479;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;2021
CORONEL HENRIQUE;PL;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;144806;TRANSFERÊNCIA ESPECIAL;260;APROVADO;DESTERRO DE ENTRE RIOS;MUNICIPIO DE DESTERRO DE ENTRE RIOS;20.356.762/0001-32;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;80000,0;;80000,0;80000,0;80000,0;80000,0;0,0;0,0;0,0;0,0;0014/2024;2042-7;00000021835-9;9420480;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;2022
CORONEL HENRIQUE;PL;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;144807;TRANSFERÊNCIA ESPECIAL;260;APROVADO;DESTERRO DO MELO;MUNICIPIO DE DESTERRO DO MELO;18.094.813/0001-53;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;100000,0;;100000,0;100000,0;100000,0;100000,0;0,0;0,0;0,0;0,0;0014/2024;0062-0;00000109122-0;9420481;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;2023
CORONEL HENRIQUE;PL;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;144808;TRANSFERÊNCIA ESPECIAL;260;APROVADO;DIOGO DE VASCONCELOS;MUNICIPIO DE DIOGO DE VASCONCELOS;18.295.311/0001-90;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;70000,0;;70000,0;70000,0;70000,0;70000,0;0,0;0,0;0,0;0,0;0014/2024;2279-9;00000060059-8;9420482;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;2024
CORONEL HENRIQUE;PL;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;144809;TRANSFERÊNCIA ESPECIAL;260;APROVADO;DORES DE CAMPOS;PREFEITURA MUNICIPAL DE DORES DE CAMPOS;18.094.821/0001-08;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;50000,0;;50000,0;50000,0;50000,0;50000,0;0,0;0,0;0,0;0,0;0014/2024;4424-5;00000020335-1;9420483;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;2025
CORONEL HENRIQUE;PL;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;144810;TRANSFERÊNCIA ESPECIAL;260;APROVADO;JANUARIA;MUNICIPIO DE JANUARIA;21.461.546/0001-10;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;60000,0;;60000,0;60000,0;60000,0;60000,0;0,0;0,0;0,0;0,0;0014/2024;0283-6;00000057749-9;9420484;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;2026
CORONEL HENRIQUE;PL;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;144811;TRANSFERÊNCIA ESPECIAL;260;APROVADO;JUIZ DE FORA;MUNICIPIO DE JUIZ DE FORA;18.338.178/0001-02;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;200000,0;;200000,0;200000,0;200000,0;200000,0;0,0;0,0;0,0;0,0;0014/2024;2592-5;00000067284-X;9420485;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;2027
CORONEL HENRIQUE;PL;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;144819;TRANSFERÊNCIA ESPECIAL;260;APROVADO;PIRANGUINHO;PREFEITURA MUNICIPAL DE PIRANGUINHO;18.192.906/0001-10;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;80000,0;;80000,0;80000,0;80000,0;80000,0;0,0;0,0;0,0;0,0;0014/2024;0308-5;00000079220-9;9420108;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;2028
CORONEL HENRIQUE;PL;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;144820;TRANSFERÊNCIA ESPECIAL;260;APROVADO;RECREIO;PREFEITURA MUNICIPAL DE RECREIO;17.735.754/0001-92;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;80000,0;;80000,0;80000,0;80000,0;80000,0;0,0;0,0;0,0;0,0;0014/2024;0471-5;00000042132-4;9420109;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;2029
CORONEL HENRIQUE;PL;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;144821;TRANSFERÊNCIA ESPECIAL;260;APROVADO;RESSAQUINHA;MUNICIPIO DE RESSAQUINHA;18.094.847/0001-48;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;80000,0;;80000,0;80000,0;80000,0;80000,0;0,0;0,0;0,0;0,0;0014/2024;0062-0;00000109124-7;9420110;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;2030
CORONEL HENRIQUE;PL;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;144823;TRANSFERÊNCIA ESPECIAL;260;APROVADO;SAO GERALDO;MUNICIPIO DE SAO GERALDO;18.137.935/0001-80;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;180000,0;;180000,0;180000,0;180000,0;180000,0;0,0;0,0;0,0;0,0;0014/2024;0881-8;00000056682-9;9420111;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;2031
CORONEL HENRIQUE;PL;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;144824;TRANSFERÊNCIA ESPECIAL;260;APROVADO;TRES PONTAS;MUNICIPIO DE TRES PONTAS;18.245.167/0001-88;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;100000,0;;100000,0;100000,0;100000,0;100000,0;0,0;0,0;0,0;0,0;0014/2024;0421-9;00000043115-X;9420112;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;2032
CORONEL HENRIQUE;PL;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;144825;TRANSFERÊNCIA ESPECIAL;260;APROVADO;UBA;MUNICIPIO DE UBA;18.128.207/0001-01;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;80000,0;;80000,0;80000,0;80000,0;80000,0;0,0;0,0;0,0;0,0;0014/2024;0270-4;00000080307-3;9420113;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;2033
CORONEL HENRIQUE;PL;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;144826;TRANSFERÊNCIA ESPECIAL;260;APROVADO;VARGINHA;PREFEITURA MUNICIPAL DE VARGINHA;18.240.119/0001-05;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;100000,0;;100000,0;100000,0;100000,0;100000,0;0,0;0,0;0,0;0,0;0014/2024;0032-9;00000098457-4;9420114;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;2034
CORONEL HENRIQUE;PL;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;144827;TRANSFERÊNCIA ESPECIAL;260;APROVADO;COIMBRA;MUNICIPIO DE COIMBRA;18.132.464/0001-17;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;80000,0;;80000,0;80000,0;80000,0;80000,0;0,0;0,0;0,0;0,0;0014/2024;4022-3;00000014881-4;9420115;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;2035
CORONEL HENRIQUE;PL;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;144828;TRANSFERÊNCIA ESPECIAL;260;APROVADO;BAEPENDI;MUNICIPIO DE BAEPENDI;18.008.862/0001-26;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;35000,0;;35000,0;35000,0;35000,0;35000,0;0,0;0,0;0,0;0,0;0014/2024;1763-9;00000027844-0;9420116;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;2036
CORONEL HENRIQUE;PL;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;144829;TRANSFERÊNCIA ESPECIAL;260;APROVADO;BARBACENA;PREFEITURA MUNICIPAL DE BARBACENA;17.095.043/0001-09;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;259000,0;;259000,0;259000,0;259000,0;259000,0;0,0;0,0;0,0;0,0;0014/2024;0062-0;00000109120-4;9420117;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;2037
CORONEL HENRIQUE;PL;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;144830;TRANSFERÊNCIA ESPECIAL;260;APROVADO;BETIM;MUNICIPIO DE BETIM;18.715.391/0001-96;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;70000,0;;70000,0;70000,0;70000,0;70000,0;0,0;0,0;0,0;0,0;0014/2024;0750-1;00000137497-4;9420118;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;2038
CORONEL HENRIQUE;PL;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;144831;TRANSFERÊNCIA ESPECIAL;260;APROVADO;CAMPOS ALTOS;MUNICIPIO DE CAMPOS ALTOS;18.298.190/0001-30;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;35000,0;;35000,0;35000,0;35000,0;35000,0;0,0;0,0;0,0;0,0;0014/2024;3038-4;00000018646-5;9420119;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;2039
CORONEL HENRIQUE;PL;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;144832;TRANSFERÊNCIA ESPECIAL;260;APROVADO;CARLOS CHAGAS;MUNICIPIO DE CARLOS CHAGAS;18.477.315/0001-90;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;35000,0;;35000,0;35000,0;35000,0;35000,0;0,0;0,0;0,0;0,0;0014/2024;0202-X;00000020003-4;9420120;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;2040
CORONEL HENRIQUE;PL;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;144837;TRANSFERÊNCIA ESPECIAL;260;APROVADO;FRUTAL;PREFEITURA MUNICIPAL DE FRUTAL;18.449.132/0001-60;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;15042,0;;15042,0;15042,0;15042,0;15042,0;0,0;0,0;0,0;0,0;0014/2024;0422-7;00000047400-2;9419643;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;2041
CORONEL HENRIQUE;PL;BLOCO AVANÇA MINAS;4291;FUNDO ESTADUAL DE SAÚDE;FES;154768;RESOLUÇÃO SES;2697;APROVADO;TIRADENTES;FUNDO MUNICIPAL DE SAUDE DE TIRADENTES;97.528.928/0001-85;;4127;ESTRUTURAÇÃO DA ATENÇÃO PRIMÁRIA;OUTRAS DESPESAS CORRENTES;;;;Aquisição de materiais e serviços para ações na Atenção Primária à Saúde;FES Custeio;254070,0;;254070,0;254070,0;254070,0;254070,0;0,0;0,0;0,0;0,0;9813;-;-;9442200;4291 10 301 060 4127 0001 3 3 41 41 01 0 10 8 ;3;5284
CORONEL HENRIQUE;PL;BLOCO AVANÇA MINAS;4291;FUNDO ESTADUAL DE SAÚDE;FES;154769;RESOLUÇÃO SES;2697;APROVADO;CARRANCAS;FUNDO MUNICIPAL DE SAÚDE DE CARRANCAS;13.240.059/0001-07;;4127;ESTRUTURAÇÃO DA ATENÇÃO PRIMÁRIA;OUTRAS DESPESAS CORRENTES;;;;Aquisição de materiais e serviços para ações na Atenção Primária à Saúde;FES Custeio;200000,0;;200000,0;200000,0;200000,0;200000,0;0,0;0,0;0,0;0,0;9813;-;-;9442181;4291 10 301 060 4127 0001 3 3 41 41 01 0 10 8 ;3;5265
CORONEL HENRIQUE;PL;BLOCO AVANÇA MINAS;4291;FUNDO ESTADUAL DE SAÚDE;FES;154767;RESOLUÇÃO SES;2698;APROVADO;LAVRAS;SANTA CASA DE MISERICORDIA DE LAVRAS;22.073.266/0001-05;;4131;ATENÇÃO ESPECIALIZADA AMBULATORIAL;INVESTIMENTOS;;;;Aparelho e poltrona para Hemodiálise para a Santa Casa de Lavras;FES Aparelho e Poltrona para Hemodiálise;94070,0;;94070,0;94070,0;94070,0;94070,0;0,0;0,0;0,0;0,0;9838;-;-;9442838;4291 10 302 061 4131 0001 4 4 41 42 01 0 10 8 ;4;5301
CORONEL HENRIQUE;PL;BLOCO AVANÇA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;144927;EXECUÇÃO DIRETA - CAIXA ESCOLAR;81;ENVIADA PARA SEE;BAEPENDI;EE NOSSA SENHORA DE MONTSERRAT;;171042,0;4524;MANUTENÇÃO PREDIAL;OUTRAS DESPESAS CORRENTES;;;;Manutenção e Conservação Predial;Manutenção e Conservação Predial;100000,0;;100000,0;100000,0;100000,0;100000,0;0,0;0,0;0,0;0,0;;-;-;707487;1261 12 368 168 4524 0001 3 3 99 99 0 10 8;3;273
CORONEL HENRIQUE;PL;BLOCO AVANÇA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;144928;EXECUÇÃO DIRETA - CAIXA ESCOLAR;81;ENVIADA PARA SEE;CAPELINHA;EE PROFESSORA GERALDA OTONI BARBOSA;;23302,0;4524;MANUTENÇÃO PREDIAL;OUTRAS DESPESAS CORRENTES;;;;Manutenção e Conservação Predial;Manutenção e Conservação Predial;100000,0;;100000,0;100000,0;100000,0;100000,0;0,0;0,0;0,0;0,0;;-;-;707524;1261 12 368 168 4524 0001 3 3 99 99 0 10 8;3;638
CORONEL HENRIQUE;PL;BLOCO AVANÇA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;144929;EXECUÇÃO DIRETA - CAIXA ESCOLAR;81;ENVIADA PARA SEE;CHIADOR;EE SANTO ANTÔNIO;;346217,0;4524;MANUTENÇÃO PREDIAL;OUTRAS DESPESAS CORRENTES;;;;Manutenção e Conservação Predial;Manutenção e Conservação Predial;100000,0;;100000,0;100000,0;100000,0;100000,0;0,0;0,0;0,0;0,0;;-;-;707504;1261 12 368 168 4524 0001 3 3 99 99 0 10 8;3;470
CORONEL SANDRO;PL;BLOCO AVANÇA MINAS;4291;FUNDO ESTADUAL DE SAÚDE;FES;140111;RESOLUÇÃO SES;1083;APROVADO;BELO HORIZONTE;FUNDACAO EDUCACIONAL LUCAS MACHADO FELUMA;17.178.203/0006-80;;4121;POLÍTICA DE ATENÇÃO HOSPITALAR E URGÊNCIA E EMERGÊNCIA;OUTRAS DESPESAS CORRENTES;;;;Recurso de custeio para atender a Fundação Educional Lucas Machado FELUMA.;FES Custeio;160000,0;;160000,0;160000,0;160000,0;160000,0;0,0;0,0;0,0;0,0;9478;-;-;9427298;4291 10 302 058 4121 0001 3 3 41 41 01 0 10 8 ;3;2790
CORONEL SANDRO;PL;BLOCO AVANÇA MINAS;4291;FUNDO ESTADUAL DE SAÚDE;FES;140176;RESOLUÇÃO SES;1110;APROVADO;CARAI;FUNDO MUNICIPAL DE SAÚDE DE CARAÍ;12.453.634/0001-89;;2500;ASSESSORAMENTO E GERENCIAMENTO DE POLÍTICAS PÚBLICAS;INVESTIMENTOS;;;;Recurso para aquisição de 01 veículo para atender o FMS de Caraí. Essa indicação deverá ser somada à indicação numero 140174, no valor de R$ 83.083,00;FES Veículo Passeio (5 lugares);1305,0;;1305,0;1305,0;1305,0;1305,0;0,0;0,0;0,0;0,0;9432;-;-;9425051;4291 10 122 705 2500 0001 4 4 41 42 01 0 10 8 ;4;248
CORONEL SANDRO;PL;BLOCO AVANÇA MINAS;1251;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;PMMG;140247;EXECUÇÃO DIRETA;1114;APROVADO;BELO HORIZONTE;41º BPM - Barreiro de Baixo;16.695.025/0001-97;;4366;ESTRUTURAÇÃO E MODERNIZAÇÃO;OUTRAS DESPESAS CORRENTES;;;;Reforma/Manutenção da 11ª CIA PM.;Manutenção Predial;100000,0;;93797,75;93797,75;78161,37;0,0;93797,75;78161,37;15636,380000000005;0,0;;-;-;;1251 06 181 137 4366 0001 3 3 99 99 1 10 8;3;151, 242
CORONEL SANDRO;PL;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;143026;TRANSFERÊNCIA ESPECIAL;1311;APROVADO;GUANHAES;MUNICIPIO DE GUANHAES;18.307.439/0001-27;;2048;TRANSFERÊNCIAS ESPECIAIS;OUTRAS DESPESAS CORRENTES;;;;;;195000,0;;195000,0;195000,0;195000,0;195000,0;0,0;0,0;0,0;0,0;0014/2024;0397-2;00000054476-0;9418554;1491 04 122 119 2048 0001 3 3 40 41 08 1 10 8;3;2043
CORONEL SANDRO;PL;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;143027;TRANSFERÊNCIA ESPECIAL;1315;APROVADO;CUPARAQUE;PREFEITURA MUNICIPAL DE CUPARAQUE;01.615.422/0001-34;;2048;TRANSFERÊNCIAS ESPECIAIS;OUTRAS DESPESAS CORRENTES;;;;;;69000,0;;69000,0;69000,0;69000,0;69000,0;0,0;0,0;0,0;0,0;0014/2024;0607-6;00000030473-5;9418556;1491 04 122 119 2048 0001 3 3 40 41 08 1 10 8;3;2045
CORONEL SANDRO;PL;BLOCO AVANÇA MINAS;1401;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;CBMMG;142845;EXECUÇÃO DIRETA;132;APROVADO;GOVERNADOR VALADARES;6º BBM;03.389.126/0001-98;;4094;SUPORTE BÁSICO E AVANÇADO DE VIDA;INVESTIMENTOS;;;;aquisição de equipamentos e materiais permanentes para o suporte básico de vida.,;Equip:Atendimento Primário e Suporte Básico de Vid;80000,0;;80000,0;80000,0;29359,75;29359,75;50640,25;0,0;50640,25;0,0;;-;-;;1401 10 302 053 4094 0001 4 4 99 99 0 10 8;4;60, 61, 65, 66, 67, 480, 482, 616, 626, 631, 635, 741
CORONEL SANDRO;PL;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;142155;TRANSFERÊNCIA ESPECIAL;1349;APROVADO;CUPARAQUE;PREFEITURA MUNICIPAL DE CUPARAQUE;01.615.422/0001-34;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;161000,0;;161000,0;161000,0;161000,0;161000,0;0,0;0,0;0,0;0,0;0014/2024;0607-6;00000030473-5;9419614;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;2047
CORONEL SANDRO;PL;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;142801;TRANSFERÊNCIA ESPECIAL;1402;APROVADO;PADRE PARAISO;PREFEITURA MUNICIPAL DE PADRE PARAÍSO;18.404.764/0001-08;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;100000,0;;100000,0;100000,0;100000,0;100000,0;0,0;0,0;0,0;0,0;0014/2024;2378-7;00000026921-2;9419919;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;2061
CORONEL SANDRO;PL;BLOCO AVANÇA MINAS;4291;FUNDO ESTADUAL DE SAÚDE;FES;143408;RESOLUÇÃO SES;1466;APROVADO;SANTA RITA DE MINAS;FUNDO MUNICIPAL DE SAÚDE DE SANTA RITA DE MINAS;13.803.092/0001-90;;4127;ESTRUTURAÇÃO DA ATENÇÃO PRIMÁRIA;OUTRAS DESPESAS CORRENTES;;;;Recurso de custeio para o FMS de Santa Rita de Minas;FES Custeio;250748,0;;250748,0;250748,0;250748,0;250748,0;0,0;0,0;0,0;0,0;9470;-;-;9426576;4291 10 301 060 4127 0001 3 3 41 41 01 0 10 8 ;3;2738
CORONEL SANDRO;PL;BLOCO AVANÇA MINAS;1401;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;CBMMG;142846;EXECUÇÃO DIRETA;1467;APROVADO;GOVERNADOR VALADARES;6º BBM;03.389.126/0001-98;;4094;SUPORTE BÁSICO E AVANÇADO DE VIDA;OUTRAS DESPESAS CORRENTES;;;;Material de consumo para atendimento pré hospitalar.;Material de Consumo;20000,0;;19968,78;19968,78;19968,78;19968,78;0,0;0,0;0,0;0,0;;-;-;;1401 10 302 053 4094 0001 3 3 99 99 0 10 8;3;53, 54, 55, 56, 57, 58
