responsavel_nome;partido;bloco_bancada;uo;uo_descricao;uo_sigla;numero_indicacao;tipo_de_indicacao;numero_inciso;status_indicacao_descricao;descricao_municipio;nome_convenente_beneficiado;numero_cnpj_convenente;codigo_escola;numero_da_acao;nome_da_acao;nome_grupo_de_despesa;descricao_genero;descricao_categoria;descricao_especificacao;descricao_indicacao;descricao_tipo_aplicacao;valor_indicado;justificativa_cancelamento_reprovacao;valor_utilizado;valor_empenhado;valor_liquidado;valor_pago;saldo_a_pagar_rp;rp_processado;rp_nao_processado;valor_executado_doacao;numero_instrumento_juridico_convenio;numero_siafi;numero_resolucao_transferencia_especial;unidade_executora_codigo;funcional_programatica_formatado;categoria_economica_despesa_codigo;item_despesa_codigo;gmifp_formatado;numero_empenho;obs;funcao
Bloco Democracia e Luta;;Bloco Democracia e Luta;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;97395;TRANSFERÊNCIA ESPECIAL;468;APROVADO;MACHACALIS;PREFEITURA MUNICIPAL DE MACHACALIS;18.404.921/0001-85;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;100000,0;;100000,0;100000,0;100000,0;100000,0;0,0;;;0,0;;9328906,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;2622;;4
Bloco Democracia e Luta;;Bloco Democracia e Luta;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;97396;TRANSFERÊNCIA ESPECIAL;468;APROVADO;MANHUACU;MUNICIPIO DE MANHUACU;18.385.088/0001-72;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;21000,0;;21000,0;21000,0;21000,0;21000,0;0,0;;;0,0;;9328907,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;2654;;4
DELEGADO HELI GRILO;PSL;BLOCO MINAS SÃO MUITAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;97397;TRANSFERÊNCIA ESPECIAL;236;APROVADO;IRAI DE MINAS;MUNICIPIO DE IRAI DE MINAS;18.158.642/0001-89;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;120000,0;;120000,0;120000,0;120000,0;120000,0;0,0;;;0,0;;9328513,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;1941;;4
Bloco Democracia e Luta;;Bloco Democracia e Luta;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;97398;TRANSFERÊNCIA ESPECIAL;3962;APROVADO;MANHUACU;MUNICIPIO DE MANHUACU;18.385.088/0001-72;;2090;TRANSFERÊNCIAS ESPECIAIS;OUTRAS DESPESAS CORRENTES;;;;;;9000,0;;9000,0;9000,0;9000,0;9000,0;0,0;;;0,0;;9329915,0;0021/2022;1490011,0;04.122.024.2090.0001;3,0;8,0;3.40.1.10.8;2653;;4
DELEGADO HELI GRILO;PSL;BLOCO MINAS SÃO MUITAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;97399;TRANSFERÊNCIA ESPECIAL;236;APROVADO;CAMPO FLORIDO;MUNICIPIO DE CAMPO FLORIDO;18.428.862/0001-85;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;200000,0;;200000,0;200000,0;200000,0;200000,0;0,0;;;0,0;;9328514,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;1676;;4
CARLOS HENRIQUE;REPUBLICANOS;BLOCO MINAS SÃO MUITAS;4291;FUNDO ESTADUAL DE SAÚDE;FES;97400;RESOLUÇÃO SES;3712;APROVADO;LAGOA DA PRATA;FUNDO MUNICIPAL DE SAÚDE DE LAGOA DA PRATA;13.539.516/0001-50;;4460;ESTRUTURAÇÃO DA ATENÇÃO PRIMÁRIA À SAÚDE (ORGANIZAÇÃO DA ATENÇÃO PRIMÁRIA À SAÚDE);OUTRAS DESPESAS CORRENTES;;;;Custeio - Atenção Primária a Saúde.;FES Custeio;150000,0;;150000,0;150000,0;150000,0;150000,0;0,0;;;0,0;;9334948,0;8124;1320076,0;10.301.159.4460.0001;3,0;1,0;3.41.0.10.8;3001;;10
LENINHA;PT;BLOCO DEMOCRACIA E LUTA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;97401;TRANSFERÊNCIA ESPECIAL;223;APROVADO;CATUTI;MUNICIPIO DE CATUTI;01.612.502/0001-36;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;50000,0;;50000,0;50000,0;50000,0;50000,0;0,0;;;0,0;;9331829,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;1141;;4
LENINHA;PT;BLOCO DEMOCRACIA E LUTA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;97402;TRANSFERÊNCIA ESPECIAL;223;APROVADO;CHAPADA GAUCHA;PREFEITURA MUNICIPAL DE CHAPADA GAUCHA;01.612.489/0001-15;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;39800,0;;39800,0;39800,0;39800,0;39800,0;0,0;;;0,0;;9331836,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;1271;;4
LENINHA;PT;BLOCO DEMOCRACIA E LUTA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;97403;TRANSFERÊNCIA ESPECIAL;223;APROVADO;CLARO DOS POCOES;MUNICIPIO DE CLARO DOS POCOES;21.498.274/0001-22;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;24500,0;;24500,0;24500,0;24500,0;24500,0;0,0;;;0,0;;9331837,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;1304;;4
LENINHA;PT;BLOCO DEMOCRACIA E LUTA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;97404;TRANSFERÊNCIA ESPECIAL;223;APROVADO;CORACAO DE JESUS;MUNICIPIO DE CORACAO DE JESUS;22.680.672/0001-28;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;42000,0;;42000,0;42000,0;42000,0;42000,0;0,0;;;0,0;;9331838,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;1713;;4
LENINHA;PT;BLOCO DEMOCRACIA E LUTA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;97405;TRANSFERÊNCIA ESPECIAL;223;APROVADO;CRISTALIA;PREFEITURA MUNICIPAL DE CRISTALIA;18.017.434/0001-60;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;45500,0;;45500,0;45500,0;45500,0;45500,0;0,0;;;0,0;;9331839,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;1083;;4
LENINHA;PT;BLOCO DEMOCRACIA E LUTA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;97406;TRANSFERÊNCIA ESPECIAL;223;APROVADO;CURRAL DE DENTRO;PREFEITURA MUNICIPAL DE CURRAL DE DENTRO;01.613.076/0001-55;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;7000,0;;7000,0;7000,0;7000,0;7000,0;0,0;;;0,0;;9331840,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;1130;;4
LENINHA;PT;BLOCO DEMOCRACIA E LUTA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;97407;TRANSFERÊNCIA ESPECIAL;223;APROVADO;DIAMANTINA;PREFEITURA MUNICIPAL DE DIAMANTINA;17.754.136/0001-90;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;57000,0;;57000,0;57000,0;57000,0;57000,0;0,0;;;0,0;;9331518,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;1193;;4
LENINHA;PT;BLOCO DEMOCRACIA E LUTA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;97408;TRANSFERÊNCIA ESPECIAL;223;APROVADO;FRANCISCO DUMONT;PREFEITURA MUNICIPAL DE FRANCISCO DUMONT;16.885.485/0001-88;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;56000,0;;56000,0;56000,0;56000,0;56000,0;0,0;;;0,0;;9331519,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;2031;;4
LENINHA;PT;BLOCO DEMOCRACIA E LUTA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;97409;TRANSFERÊNCIA ESPECIAL;223;APROVADO;FRUTA DE LEITE;PREFEITURA MUNICIPAL DE FRUTA DE LEITE;01.612.483/0001-48;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;35000,0;;35000,0;35000,0;35000,0;35000,0;0,0;;;0,0;;9331520,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;2083;;4
DELEGADO HELI GRILO;PSL;BLOCO MINAS SÃO MUITAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;97410;TRANSFERÊNCIA ESPECIAL;4040;APROVADO;CAPINOPOLIS;MUNICIPIO DE CAPINOPOLIS;18.457.234/0001-28;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;150000,0;;150000,0;150000,0;150000,0;150000,0;0,0;;;0,0;;9329674,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;1817;;4
BETINHO PINTO COELHO;SOLIDARIEDADE;BLOCO DEPUTADO LUIZ HUMBERTO CARNEIRO;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;97417;TRANSFERÊNCIA ESPECIAL;212;APROVADO;CONCEICAO DAS PEDRAS;PREFEITURA MUNICIPAL DE CONCEIÇÃO DAS PEDRAS;18.025.908/0001-15;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;150000,0;;150000,0;150000,0;150000,0;150000,0;0,0;;;0,0;;9331344,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;1461;;4
Bloco Democracia e Luta;;Bloco Democracia e Luta;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;97418;TRANSFERÊNCIA ESPECIAL;468;APROVADO;NATALANDIA;PREFEITURA MUNICIPAL DE NATALÂNDIA;01.593.752/0001-76;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;70000,0;;70000,0;70000,0;70000,0;70000,0;0,0;;;0,0;;9328908,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;3113;;4
Bloco Democracia e Luta;;Bloco Democracia e Luta;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;97419;TRANSFERÊNCIA ESPECIAL;468;APROVADO;NOVO CRUZEIRO;MUNICIPIO DE NOVO CRUZEIRO;18.404.889/0001-38;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;78613,33;;78613,33;78613,33;78613,33;78613,33;0,0;;;0,0;;9328909,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;3181;;4
Bloco Democracia e Luta;;Bloco Democracia e Luta;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;97420;TRANSFERÊNCIA ESPECIAL;468;APROVADO;PAINS;PREFEITURA MUNICIPAL DE PAINS;20.920.575/0001-30;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;100000,0;;100000,0;100000,0;100000,0;100000,0;0,0;;;0,0;;9328910,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;3399;;4
Bloco Democracia e Luta;;Bloco Democracia e Luta;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;97421;TRANSFERÊNCIA ESPECIAL;468;APROVADO;RIBEIRAO DAS NEVES;MUNICIPIO DE RIBEIRAO DAS NEVES;18.314.609/0001-09;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;180000,0;;180000,0;180000,0;180000,0;180000,0;0,0;;;0,0;;9328911,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;3562;;4
Bloco Democracia e Luta;;Bloco Democracia e Luta;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;97422;TRANSFERÊNCIA ESPECIAL;468;APROVADO;SAO JOAO DO PACUI;MUNICIPIO DE SAO JOAO DO PACUI;01.612.474/0001-57;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;50000,0;;50000,0;50000,0;50000,0;50000,0;0,0;;;0,0;;9328912,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;4325;;4
Bloco Democracia e Luta;;Bloco Democracia e Luta;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;97423;TRANSFERÊNCIA ESPECIAL;468;APROVADO;UMBURATIBA;PREFEITURA MUNICIPAL DE UMBURATIBA;18.404.996/0001-66;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;150000,0;;150000,0;150000,0;150000,0;150000,0;0,0;;;0,0;;9328913,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;4223;;4
DELEGADO HELI GRILO;PSL;BLOCO MINAS SÃO MUITAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;97424;TRANSFERÊNCIA ESPECIAL;236;APROVADO;CAPINOPOLIS;MUNICIPIO DE CAPINOPOLIS;18.457.234/0001-28;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;100000,0;;100000,0;100000,0;100000,0;100000,0;0,0;;;0,0;;9328524,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;1816;;4
CARLOS HENRIQUE;REPUBLICANOS;BLOCO MINAS SÃO MUITAS;4291;FUNDO ESTADUAL DE SAÚDE;FES;97425;RESOLUÇÃO SES;3712;APROVADO;LAMBARI;FUNDO MUNICIPAL DE SAÚDE DE LAMBARI;11.467.084/0001-94;;4460;ESTRUTURAÇÃO DA ATENÇÃO PRIMÁRIA À SAÚDE (ORGANIZAÇÃO DA ATENÇÃO PRIMÁRIA À SAÚDE);OUTRAS DESPESAS CORRENTES;;;;Custeio - Atenção Primária a Saúde.;FES Custeio;150000,0;;150000,0;150000,0;150000,0;150000,0;0,0;;;0,0;;9334960,0;8124;1320076,0;10.301.159.4460.0001;3,0;1,0;3.41.0.10.8;3085;;10
ALENCAR DA SILVEIRA JR.;PDT;BLOCO MINAS SÃO MUITAS;4291;FUNDO ESTADUAL DE SAÚDE;FES;97428;RESOLUÇÃO SES;373;APROVADO;DIAMANTINA;FUNDO MUNICIPAL DE SAÚDE DE DIAMANTINA;11.291.295/0001-19;;4460;ESTRUTURAÇÃO DA ATENÇÃO PRIMÁRIA À SAÚDE (ORGANIZAÇÃO DA ATENÇÃO PRIMÁRIA À SAÚDE);INVESTIMENTOS;;;;Aquisição de bens permanentes;FES Bem permanente;199973,0;;199973,0;199973,0;199973,0;199973,0;0,0;;;0,0;;9332804,0;8095;1320076,0;10.301.159.4460.0001;4,0;1,0;4.41.0.10.8;2582;;10
DELEGADO HELI GRILO;PSL;BLOCO MINAS SÃO MUITAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;97429;TRANSFERÊNCIA ESPECIAL;544;APROVADO;VERISSIMO;MUNICIPIO DE VERISSIMO;18.428.946/0001-19;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;100000,0;;100000,0;100000,0;100000,0;100000,0;0,0;;;0,0;;9328677,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;4056;;4
FERNANDO PACHECO;PV;BLOCO MINAS SÃO MUITAS;2071;FUNDAÇÃO DE AMPARO À PESQUISA DO ESTADO DE MINAS GERAIS;FAPEMIG;97434;OUTROS INSTRUMENTOS;266;REPROVADO PELO ÓRGÃO;RIO DE JANEIRO;FUNDACAO OSWALDO CRUZ;33.781.055/0001-35;;4013;FORTALECIMENTO DA PESQUISA EM SAÚDE;OUTRAS DESPESAS CORRENTES;;;;Custeio para a Fiocruz, para desenvolvimento do projeto ¿Biópsia líquida não invasiva para diagnóstico precoce e direcionamento da quimioterapia de tumores de colón e reto, leucemias agudas e osteossarcoma¿;FAPEMIG Pesquisa;152400,0;Não apresentação da documentação até 27 de abril de 2022, prazo legal determinado. ;0,0;0,0;0,0;0,0;0,0;;;0,0;;;;;;;;;;;10
CORONEL HENRIQUE;PSL;BLOCO MINAS SÃO MUITAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;97435;TRANSFERÊNCIA ESPECIAL;170;APROVADO;TRES CORACOES;MUNICIPIO DE TRES CORACOES;17.955.535/0001-19;;2090;TRANSFERÊNCIAS ESPECIAIS;OUTRAS DESPESAS CORRENTES;;;;;;45000,0;;45000,0;45000,0;45000,0;45000,0;0,0;;;0,0;;9329760,0;0021/2022;1490011,0;04.122.024.2090.0001;3,0;8,0;3.40.1.10.8;3994;;4
CORONEL HENRIQUE;PSL;BLOCO MINAS SÃO MUITAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;97436;TRANSFERÊNCIA ESPECIAL;170;APROVADO;TOCANTINS;PREFEITURA MUNICIPAL DE TOCANTINS;18.128.223/0001-02;;2090;TRANSFERÊNCIAS ESPECIAIS;OUTRAS DESPESAS CORRENTES;;;;;;30000,0;;30000,0;30000,0;30000,0;30000,0;0,0;;;0,0;;9329761,0;0021/2022;1490011,0;04.122.024.2090.0001;3,0;8,0;3.40.1.10.8;3943;;4
CORONEL HENRIQUE;PSL;BLOCO MINAS SÃO MUITAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;97437;TRANSFERÊNCIA ESPECIAL;170;APROVADO;ITUIUTABA;PREFEITURA MUNICIPAL DE ITUIUTABA;18.457.218/0001-35;;2090;TRANSFERÊNCIAS ESPECIAIS;OUTRAS DESPESAS CORRENTES;;;;;;30000,0;;30000,0;30000,0;30000,0;30000,0;0,0;;;0,0;;9329762,0;0021/2022;1490011,0;04.122.024.2090.0001;3,0;8,0;3.40.1.10.8;2936;;4
CORONEL HENRIQUE;PSL;BLOCO MINAS SÃO MUITAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;97438;TRANSFERÊNCIA ESPECIAL;170;APROVADO;ITAJUBA;MUNICIPIO DE ITAJUBA;18.025.940/0001-09;;2090;TRANSFERÊNCIAS ESPECIAIS;OUTRAS DESPESAS CORRENTES;;;;;;30000,0;;30000,0;30000,0;30000,0;30000,0;0,0;;;0,0;;9329763,0;0021/2022;1490011,0;04.122.024.2090.0001;3,0;8,0;3.40.1.10.8;2150;;4
CORONEL HENRIQUE;PSL;BLOCO MINAS SÃO MUITAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;97439;TRANSFERÊNCIA ESPECIAL;170;APROVADO;MARIANA;PREFEITURA MUNICIPAL DE MARIANA;18.295.303/0001-44;;2090;TRANSFERÊNCIAS ESPECIAIS;OUTRAS DESPESAS CORRENTES;;;;;;15000,0;;15000,0;15000,0;15000,0;15000,0;0,0;;;0,0;;9329764,0;0021/2022;1490011,0;04.122.024.2090.0001;3,0;8,0;3.40.1.10.8;2681;;4
Bloco Minas São Muitas;;Bloco Minas São Muitas;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;97440;TRANSFERÊNCIA ESPECIAL;469;APROVADO;CONGONHAL;PREFEITURA MUNICIPAL DE CONGONHAL;18.675.967/0001-39;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;45000,0;;45000,0;45000,0;45000,0;45000,0;0,0;;;0,0;;9329123,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;1563;;4
BETINHO PINTO COELHO;SOLIDARIEDADE;BLOCO DEPUTADO LUIZ HUMBERTO CARNEIRO;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;97441;TRANSFERÊNCIA ESPECIAL;212;APROVADO;CONCEICAO DOS OUROS;MUNICIPIO DE CONCEICAO DOS OUROS;18.677.609/0001-65;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;390000,0;;390000,0;390000,0;390000,0;390000,0;0,0;;;0,0;;9331345,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;1523;;4
LENINHA;PT;BLOCO DEMOCRACIA E LUTA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;97442;TRANSFERÊNCIA ESPECIAL;223;APROVADO;FRONTEIRA DOS VALES;MUNICIPIO DE FRONTEIRA DOS VALES;18.404.954/0001-25;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;10500,0;;10500,0;10500,0;10500,0;10500,0;0,0;;;0,0;;9331521,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;2073;;4
LENINHA;PT;BLOCO DEMOCRACIA E LUTA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;97443;TRANSFERÊNCIA ESPECIAL;223;APROVADO;GUIDOVAL;PREFEITURA MUNICIPAL DE GUIDOVAL;18.128.215/0001-58;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;7000,0;;7000,0;7000,0;7000,0;7000,0;0,0;;;0,0;;9331522,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;2363;;4
LENINHA;PT;BLOCO DEMOCRACIA E LUTA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;97444;TRANSFERÊNCIA ESPECIAL;223;APROVADO;IBIRACATU;MUNICIPIO DE IBIRACATU;01.612.477/0001-90;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;28000,0;;28000,0;28000,0;28000,0;28000,0;0,0;;;0,0;;9331523,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;2422;;4
LENINHA;PT;BLOCO DEMOCRACIA E LUTA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;97445;TRANSFERÊNCIA ESPECIAL;223;APROVADO;INDAIABIRA;MUNICIPIO DE INDAIABIRA;01.614.599/0001-16;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;32000,0;;32000,0;32000,0;32000,0;32000,0;0,0;;;0,0;;9331524,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;1826;;4
LENINHA;PT;BLOCO DEMOCRACIA E LUTA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;97446;TRANSFERÊNCIA ESPECIAL;223;APROVADO;ITACARAMBI;MUNICIPIO DE ITACARAMBI;18.283.101/0001-82;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;35000,0;;35000,0;35000,0;35000,0;35000,0;0,0;;;0,0;;9331525,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;2100;;4
LENINHA;PT;BLOCO DEMOCRACIA E LUTA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;97447;TRANSFERÊNCIA ESPECIAL;223;APROVADO;JAIBA;MUNICIPIO DE JAIBA;25.209.149/0001-06;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;56000,0;;56000,0;56000,0;56000,0;56000,0;0,0;;;0,0;;9331526,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;3068;;4
LENINHA;PT;BLOCO DEMOCRACIA E LUTA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;97448;TRANSFERÊNCIA ESPECIAL;223;APROVADO;JANAUBA;PREFEITURA MUNICIPAL DE JANAÚBA;18.017.392/0001-67;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;50000,0;;50000,0;50000,0;50000,0;50000,0;0,0;;;0,0;;9331527,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;3090;;4
LENINHA;PT;BLOCO DEMOCRACIA E LUTA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;97449;TRANSFERÊNCIA ESPECIAL;223;APROVADO;JAPONVAR;MUNICIPIO DE JAPONVAR;01.612.476/0001-46;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;64000,0;;64000,0;64000,0;64000,0;64000,0;0,0;;;0,0;;9331528,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;3278;;4
BETINHO PINTO COELHO;SOLIDARIEDADE;BLOCO DEPUTADO LUIZ HUMBERTO CARNEIRO;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;97450;TRANSFERÊNCIA ESPECIAL;212;APROVADO;CONSOLACAO;MUNICIPIO DE CONSOLACAO;18.025.916/0001-61;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;150000,0;;150000,0;150000,0;150000,0;150000,0;0,0;;;0,0;;9331346,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;1636;;4
BETINHO PINTO COELHO;SOLIDARIEDADE;BLOCO DEPUTADO LUIZ HUMBERTO CARNEIRO;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;97451;TRANSFERÊNCIA ESPECIAL;212;APROVADO;CORREGO DO BOM JESUS;MUNICIPIO DE CORREGO DO BOM JESUS;18.677.633/0001-02;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;250000,0;;250000,0;250000,0;250000,0;250000,0;0,0;;;0,0;;9331347,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;979;;4
CARLOS HENRIQUE;REPUBLICANOS;BLOCO MINAS SÃO MUITAS;4291;FUNDO ESTADUAL DE SAÚDE;FES;97452;RESOLUÇÃO SES;3712;APROVADO;LARANJAL;FUNDO MUNICIPAL DE SAÚDE DE LARANJAL;12.563.245/0001-06;;4460;ESTRUTURAÇÃO DA ATENÇÃO PRIMÁRIA À SAÚDE (ORGANIZAÇÃO DA ATENÇÃO PRIMÁRIA À SAÚDE);OUTRAS DESPESAS CORRENTES;;;;Custeio - Atenção Primária a Saúde.;FES Custeio;150000,0;;150000,0;150000,0;150000,0;150000,0;0,0;;;0,0;;9335491,0;8124;1320076,0;10.301.159.4460.0001;3,0;1,0;3.41.0.10.8;3087;;10
BETINHO PINTO COELHO;SOLIDARIEDADE;BLOCO DEPUTADO LUIZ HUMBERTO CARNEIRO;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;97453;TRANSFERÊNCIA ESPECIAL;212;APROVADO;IGUATAMA;MUNICIPIO DE IGUATAMA;18.306.688/0001-06;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;270000,0;;270000,0;270000,0;270000,0;270000,0;0,0;;;0,0;;9331348,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;2515;;4
